rgn_id,stock,year,landings
12,BACALAO DE PROFUNDIDAD,2002,40
12,CONGRIO DORADO,2002,35
12,MERLUZA DEL SUR O AUSTRAL,2002,13
15,ANCHOVETA,2003,53282
15,BACALAO DE PROFUNDIDAD,2003,0
15,JUREL,2003,29185
1,ALBACORA O PEZ ESPADA,2003,0
1,ANCHOVETA,2003,183998
1,BACALAO DE PROFUNDIDAD,2003,0
1,CAMARON NAILON,2003,0
1,JUREL,2003,74591
1,LANGOSTINO COLORADO,2003,0
1,SARDINA COMUN,2003,0
2,ALBACORA O PEZ ESPADA,2003,0
2,ANCHOVETA,2003,0
2,BACALAO DE PROFUNDIDAD,2003,2
2,ANCHOVETA,2003,33205
2,JUREL,2003,15873
2,SARDINA COMUN,2003,0
2,CAMARON NAILON,2003,0
2,MERLUZA COMUN,2003,0
2,ANCHOVETA,2003,56335
2,JUREL,2003,22394
3,ALBACORA O PEZ ESPADA,2003,8
3,ANCHOVETA,2003,13912
3,BACALAO DE PROFUNDIDAD,2003,0
3,CAMARON NAILON,2003,216
3,JUREL,2003,0
3,LANGOSTINO AMARILLO,2003,1
3,LANGOSTINO COLORADO,2003,146
3,MERLUZA COMUN,2003,6
3,CAMARON NAILON,2003,0
3,LANGOSTINO COLORADO,2003,0
3,MERLUZA COMUN,2003,0
3,ANCHOVETA,2003,0
3,BACALAO DE PROFUNDIDAD,2003,0
3,CAMARON NAILON,2003,125
3,JUREL,2003,0
3,LANGOSTINO AMARILLO,2003,96
3,LANGOSTINO COLORADO,2003,0
3,MERLUZA COMUN,2003,2
4,ALBACORA O PEZ ESPADA,2003,10
4,ANCHOVETA,2003,13774
4,BACALAO DE PROFUNDIDAD,2003,0
4,CAMARON NAILON,2003,762
4,CONGRIO DORADO,2003,0
4,JUREL,2003,6106
4,LANGOSTINO AMARILLO,2003,1261
4,LANGOSTINO COLORADO,2003,701
4,MERLUZA COMUN,2003,42
4,SARDINA COMUN,2003,0
4,ANCHOVETA,2003,0
4,CAMARON NAILON,2003,0
4,LANGOSTINO AMARILLO,2003,0
4,LANGOSTINO COLORADO,2003,0
4,MERLUZA COMUN,2003,0
5,CAMARON NAILON,2003,1009
5,CONGRIO DORADO,2003,2
5,LANGOSTINO AMARILLO,2003,172
5,LANGOSTINO COLORADO,2003,0
5,MERLUZA COMUN,2003,31
5,RAYA VOLANTIN,2003,539
5,ALBACORA O PEZ ESPADA,2003,18
5,ANCHOVETA,2003,1298
5,BACALAO DE PROFUNDIDAD,2003,0
5,CAMARON NAILON,2003,154
5,CONGRIO DORADO,2003,0
5,JUREL,2003,0
5,LANGOSTINO AMARILLO,2003,0
5,LANGOSTINO COLORADO,2003,0
5,MERLUZA COMUN,2003,12735
5,MERLUZA DE COLA,2003,0
5,MERLUZA DEL SUR O AUSTRAL,2003,0
5,RAYA VOLANTIN,2003,8
5,SARDINA COMUN,2003,21
5,ALBACORA O PEZ ESPADA,2003,57
5,ANCHOVETA,2003,0
5,BACALAO DE PROFUNDIDAD,2003,1
5,CAMARON NAILON,2003,318
5,CONGRIO DORADO,2003,2
5,LANGOSTINO AMARILLO,2003,0
5,LANGOSTINO COLORADO,2003,0
5,MERLUZA COMUN,2003,2272
5,MERLUZA DE COLA,2003,0
5,RAYA VOLANTIN,2003,143
7,ALBACORA O PEZ ESPADA,2003,0
7,BACALAO DE PROFUNDIDAD,2003,0
7,CONGRIO DORADO,2003,0
7,MERLUZA COMUN,2003,0
7,RAYA VOLANTIN,2003,0
8,ANCHOVETA,2003,13365
8,JUREL,2003,248310
8,MERLUZA COMUN,2003,15
8,MERLUZA DE COLA,2003,12727
8,MERLUZA DE TRES ALETAS,2003,0
8,MERLUZA DEL SUR O AUSTRAL,2003,3
8,SARDINA COMUN,2003,6863
8,MERLUZA COMUN,2003,0
8,MERLUZA DE COLA,2003,0
8,ANCHOVETA,2003,0
8,JUREL,2003,0
8,MERLUZA DE COLA,2003,0
8,SARDINA COMUN,2003,0
8,ALBACORA O PEZ ESPADA,2003,0
8,ANCHOVETA,2003,49559
8,BACALAO DE PROFUNDIDAD,2003,0
8,CAMARON NAILON,2003,0
8,CONGRIO DORADO,2003,6
8,JUREL,2003,391426
8,LANGOSTINO COLORADO,2003,0
8,MERLUZA COMUN,2003,29971
8,MERLUZA DE COLA,2003,9078
8,MERLUZA DEL SUR O AUSTRAL,2003,69
8,RAYA VOLANTIN,2003,0
8,SARDINA COMUN,2003,19570
8,ALBACORA O PEZ ESPADA,2003,0
8,ANCHOVETA,2003,16316
8,BACALAO DE PROFUNDIDAD,2003,2
8,CAMARON NAILON,2003,0
8,CONGRIO DORADO,2003,83
8,JUREL,2003,103152
8,LANGOSTINO AMARILLO,2003,0
8,LANGOSTINO COLORADO,2003,0
8,MERLUZA COMUN,2003,44398
8,MERLUZA DE COLA,2003,26096
8,MERLUZA DE TRES ALETAS,2003,0
8,MERLUZA DEL SUR O AUSTRAL,2003,441
8,RAYA VOLANTIN,2003,353
8,SARDINA COMUN,2003,8789
8,ANCHOVETA,2003,0
8,CAMARON NAILON,2003,5
8,CONGRIO DORADO,2003,0
8,JUREL,2003,30810
8,LANGOSTINO AMARILLO,2003,9
8,LANGOSTINO COLORADO,2003,0
8,MERLUZA COMUN,2003,0
8,MERLUZA DE COLA,2003,0
8,MERLUZA DEL SUR O AUSTRAL,2003,0
8,RAYA VOLANTIN,2003,0
8,SARDINA COMUN,2003,0
14,ANCHOVETA,2003,5824
14,JUREL,2003,14829
14,MERLUZA COMUN,2003,0
14,MERLUZA DE COLA,2003,14
14,MERLUZA DE TRES ALETAS,2003,0
14,MERLUZA DEL SUR O AUSTRAL,2003,0
14,RAYA VOLANTIN,2003,0
14,SARDINA COMUN,2003,5067
14,ANCHOVETA,2003,0
14,BACALAO DE PROFUNDIDAD,2003,4
14,JUREL,2003,0
14,MERLUZA COMUN,2003,0
14,MERLUZA DE COLA,2003,0
14,MERLUZA DEL SUR O AUSTRAL,2003,0
14,RAYA VOLANTIN,2003,0
14,SARDINA COMUN,2003,0
10,ANCHOVETA,2003,0
10,BACALAO DE PROFUNDIDAD,2003,3
10,CAMARON NAILON,2003,0
10,JUREL,2003,0
10,MERLUZA DE COLA,2003,0
10,MERLUZA DEL SUR O AUSTRAL,2003,0
10,ANCHOVETA,2003,0
10,MERLUZA DE COLA,2003,0
10,SARDINA COMUN,2003,0
10,ANCHOVETA,2003,0
10,BACALAO DE PROFUNDIDAD,2003,14
10,CONGRIO DORADO,2003,41
10,JUREL,2003,0
10,MERLUZA COMUN,2003,0
10,MERLUZA DE COLA,2003,16
10,MERLUZA DE TRES ALETAS,2003,0
10,MERLUZA DEL SUR O AUSTRAL,2003,172
10,RAYA VOLANTIN,2003,1
10,BACALAO DE PROFUNDIDAD,2003,2
10,CONGRIO DORADO,2003,0
10,MERLUZA COMUN,2003,0
10,MERLUZA DE COLA,2003,0
10,MERLUZA DEL SUR O AUSTRAL,2003,0
10,RAYA VOLANTIN,2003,0
11,BACALAO DE PROFUNDIDAD,2003,5
11,CONGRIO DORADO,2003,876
11,MERLUZA COMUN,2003,120
11,MERLUZA DE COLA,2003,12843
11,MERLUZA DE TRES ALETAS,2003,0
11,MERLUZA DEL SUR O AUSTRAL,2003,4483
11,RAYA VOLANTIN,2003,106
11,CONGRIO DORADO,2003,0
11,MERLUZA COMUN,2003,0
11,MERLUZA DE COLA,2003,0
11,MERLUZA DE TRES ALETAS,2003,0
11,MERLUZA DEL SUR O AUSTRAL,2003,0
11,RAYA VOLANTIN,2003,0
12,BACALAO DE PROFUNDIDAD,2003,7
12,BACALAO DE PROFUNDIDAD,2003,63
12,BACALAO DE PROFUNDIDAD,2003,3
12,CONGRIO DORADO,2003,0
12,MERLUZA DEL SUR O AUSTRAL,2003,0
15,ANCHOVETA,2004,348047
15,BACALAO DE PROFUNDIDAD,2004,0
15,JUREL,2004,9981
1,ALBACORA O PEZ ESPADA,2004,0
1,ANCHOVETA,2004,717098
1,BACALAO DE PROFUNDIDAD,2004,0
1,CAMARON NAILON,2004,0
1,JUREL,2004,69905
1,LANGOSTINO COLORADO,2004,0
1,SARDINA COMUN,2004,0
2,ALBACORA O PEZ ESPADA,2004,0
2,ANCHOVETA,2004,0
2,BACALAO DE PROFUNDIDAD,2004,1
2,ANCHOVETA,2004,44676
2,JUREL,2004,38592
2,SARDINA COMUN,2004,0
2,CAMARON NAILON,2004,0
2,MERLUZA COMUN,2004,0
2,ANCHOVETA,2004,124469
2,JUREL,2004,37857
3,ALBACORA O PEZ ESPADA,2004,5
3,ANCHOVETA,2004,7557
3,BACALAO DE PROFUNDIDAD,2004,0
3,CAMARON NAILON,2004,176
3,JUREL,2004,0
3,LANGOSTINO AMARILLO,2004,1
3,LANGOSTINO COLORADO,2004,16
3,MERLUZA COMUN,2004,4
3,CAMARON NAILON,2004,0
3,LANGOSTINO COLORADO,2004,0
3,MERLUZA COMUN,2004,0
3,ANCHOVETA,2004,0
3,BACALAO DE PROFUNDIDAD,2004,0
3,CAMARON NAILON,2004,72
3,JUREL,2004,0
3,LANGOSTINO AMARILLO,2004,143
3,LANGOSTINO COLORADO,2004,0
3,MERLUZA COMUN,2004,7
4,ALBACORA O PEZ ESPADA,2004,30
4,ANCHOVETA,2004,18953
4,BACALAO DE PROFUNDIDAD,2004,0
4,CAMARON NAILON,2004,897
4,CONGRIO DORADO,2004,0
4,JUREL,2004,2356
4,LANGOSTINO AMARILLO,2004,655
4,LANGOSTINO COLORADO,2004,650
4,MERLUZA COMUN,2004,76
4,SARDINA COMUN,2004,0
4,ANCHOVETA,2004,271
4,CAMARON NAILON,2004,28
4,LANGOSTINO AMARILLO,2004,482
4,LANGOSTINO COLORADO,2004,2
4,MERLUZA COMUN,2004,0
5,CAMARON NAILON,2004,882
5,CONGRIO DORADO,2004,6
5,LANGOSTINO AMARILLO,2004,107
5,LANGOSTINO COLORADO,2004,0
5,MERLUZA COMUN,2004,5
5,RAYA VOLANTIN,2004,350
5,ALBACORA O PEZ ESPADA,2004,18
5,ANCHOVETA,2004,3951
5,BACALAO DE PROFUNDIDAD,2004,3
5,CAMARON NAILON,2004,194
5,CONGRIO DORADO,2004,6
5,JUREL,2004,0
5,LANGOSTINO AMARILLO,2004,13
5,LANGOSTINO COLORADO,2004,0
5,MERLUZA COMUN,2004,6621
5,MERLUZA DE COLA,2004,0
5,MERLUZA DEL SUR O AUSTRAL,2004,28
5,RAYA VOLANTIN,2004,37
5,SARDINA COMUN,2004,2555
5,ALBACORA O PEZ ESPADA,2004,6
5,ANCHOVETA,2004,0
5,BACALAO DE PROFUNDIDAD,2004,7
5,CAMARON NAILON,2004,385
5,CONGRIO DORADO,2004,2
5,LANGOSTINO AMARILLO,2004,14
5,LANGOSTINO COLORADO,2004,0
5,MERLUZA COMUN,2004,2532
5,MERLUZA DE COLA,2004,1
5,RAYA VOLANTIN,2004,81
7,ALBACORA O PEZ ESPADA,2004,0
7,BACALAO DE PROFUNDIDAD,2004,0
7,CONGRIO DORADO,2004,0
7,MERLUZA COMUN,2004,0
7,RAYA VOLANTIN,2004,0
8,ANCHOVETA,2004,29749
8,JUREL,2004,314622
8,MERLUZA COMUN,2004,0
8,MERLUZA DE COLA,2004,1425
8,MERLUZA DE TRES ALETAS,2004,0
8,MERLUZA DEL SUR O AUSTRAL,2004,0
8,SARDINA COMUN,2004,15979
8,MERLUZA COMUN,2004,0
8,MERLUZA DE COLA,2004,0
8,ANCHOVETA,2004,0
8,JUREL,2004,0
8,MERLUZA DE COLA,2004,0
8,SARDINA COMUN,2004,0
8,ALBACORA O PEZ ESPADA,2004,0
8,ANCHOVETA,2004,73953
8,BACALAO DE PROFUNDIDAD,2004,0
8,CAMARON NAILON,2004,0
8,CONGRIO DORADO,2004,2
8,JUREL,2004,454729
8,LANGOSTINO COLORADO,2004,0
8,MERLUZA COMUN,2004,16750
8,MERLUZA DE COLA,2004,8224
8,MERLUZA DEL SUR O AUSTRAL,2004,37
8,RAYA VOLANTIN,2004,0
8,SARDINA COMUN,2004,33648
8,ALBACORA O PEZ ESPADA,2004,1
8,ANCHOVETA,2004,20334
8,BACALAO DE PROFUNDIDAD,2004,0
8,CAMARON NAILON,2004,84
8,CONGRIO DORADO,2004,83
8,JUREL,2004,125094
8,LANGOSTINO AMARILLO,2004,10
8,LANGOSTINO COLORADO,2004,25
8,MERLUZA COMUN,2004,27776
8,MERLUZA DE COLA,2004,7771
8,MERLUZA DE TRES ALETAS,2004,0
8,MERLUZA DEL SUR O AUSTRAL,2004,795
8,RAYA VOLANTIN,2004,273
8,SARDINA COMUN,2004,13177
8,ANCHOVETA,2004,0
8,CAMARON NAILON,2004,0
8,CONGRIO DORADO,2004,0
8,JUREL,2004,25596
8,LANGOSTINO AMARILLO,2004,0
8,LANGOSTINO COLORADO,2004,0
8,MERLUZA COMUN,2004,0
8,MERLUZA DE COLA,2004,0
8,MERLUZA DEL SUR O AUSTRAL,2004,0
8,RAYA VOLANTIN,2004,0
8,SARDINA COMUN,2004,0
14,ANCHOVETA,2004,3649
14,JUREL,2004,21508
14,MERLUZA COMUN,2004,603
14,MERLUZA DE COLA,2004,1684
14,MERLUZA DE TRES ALETAS,2004,0
14,MERLUZA DEL SUR O AUSTRAL,2004,0
14,RAYA VOLANTIN,2004,0
14,SARDINA COMUN,2004,5750
14,ANCHOVETA,2004,0
14,BACALAO DE PROFUNDIDAD,2004,0
14,JUREL,2004,463
14,MERLUZA COMUN,2004,2414
14,MERLUZA DE COLA,2004,36
14,MERLUZA DEL SUR O AUSTRAL,2004,0
14,RAYA VOLANTIN,2004,0
14,SARDINA COMUN,2004,0
10,ANCHOVETA,2004,228
10,BACALAO DE PROFUNDIDAD,2004,0
10,CAMARON NAILON,2004,2
10,JUREL,2004,69
10,MERLUZA DE COLA,2004,0
10,MERLUZA DEL SUR O AUSTRAL,2004,0
10,ANCHOVETA,2004,0
10,MERLUZA DE COLA,2004,0
10,SARDINA COMUN,2004,0
10,ANCHOVETA,2004,0
10,BACALAO DE PROFUNDIDAD,2004,3
10,CONGRIO DORADO,2004,17
10,JUREL,2004,0
10,MERLUZA COMUN,2004,522
10,MERLUZA DE COLA,2004,605
10,MERLUZA DE TRES ALETAS,2004,0
10,MERLUZA DEL SUR O AUSTRAL,2004,77
10,RAYA VOLANTIN,2004,0
10,BACALAO DE PROFUNDIDAD,2004,0
10,CONGRIO DORADO,2004,2
10,MERLUZA COMUN,2004,0
10,MERLUZA DE COLA,2004,984
10,MERLUZA DEL SUR O AUSTRAL,2004,98
10,RAYA VOLANTIN,2004,0
11,BACALAO DE PROFUNDIDAD,2004,0
11,CONGRIO DORADO,2004,711
11,MERLUZA COMUN,2004,35
11,MERLUZA DE COLA,2004,17041
11,MERLUZA DE TRES ALETAS,2004,70
11,MERLUZA DEL SUR O AUSTRAL,2004,3614
11,RAYA VOLANTIN,2004,106
11,CONGRIO DORADO,2004,0
11,MERLUZA COMUN,2004,0
11,MERLUZA DE COLA,2004,0
11,MERLUZA DE TRES ALETAS,2004,0
11,MERLUZA DEL SUR O AUSTRAL,2004,0
11,RAYA VOLANTIN,2004,0
12,BACALAO DE PROFUNDIDAD,2004,0
12,BACALAO DE PROFUNDIDAD,2004,52
12,BACALAO DE PROFUNDIDAD,2004,13
12,CONGRIO DORADO,2004,0
12,MERLUZA DEL SUR O AUSTRAL,2004,0
15,ANCHOVETA,2005,193801
15,BACALAO DE PROFUNDIDAD,2005,0
15,JUREL,2005,24634
1,ALBACORA O PEZ ESPADA,2005,0
1,ANCHOVETA,2005,576947
1,BACALAO DE PROFUNDIDAD,2005,0
1,CAMARON NAILON,2005,0
1,JUREL,2005,96188
1,LANGOSTINO COLORADO,2005,0
1,SARDINA COMUN,2005,0
2,ALBACORA O PEZ ESPADA,2005,0
2,ANCHOVETA,2005,0
2,BACALAO DE PROFUNDIDAD,2005,2
2,ANCHOVETA,2005,39971
2,JUREL,2005,17351
2,SARDINA COMUN,2005,0
2,CAMARON NAILON,2005,0
2,MERLUZA COMUN,2005,0
2,ANCHOVETA,2005,93338
2,JUREL,2005,24695
3,ALBACORA O PEZ ESPADA,2005,4
3,ANCHOVETA,2005,0
3,BACALAO DE PROFUNDIDAD,2005,0
3,CAMARON NAILON,2005,74
3,JUREL,2005,0
3,LANGOSTINO AMARILLO,2005,3
3,LANGOSTINO COLORADO,2005,24
3,MERLUZA COMUN,2005,3
3,CAMARON NAILON,2005,0
3,LANGOSTINO COLORADO,2005,0
3,MERLUZA COMUN,2005,0
3,ANCHOVETA,2005,0
3,BACALAO DE PROFUNDIDAD,2005,0
3,CAMARON NAILON,2005,21
3,JUREL,2005,0
3,LANGOSTINO AMARILLO,2005,75
3,LANGOSTINO COLORADO,2005,6
3,MERLUZA COMUN,2005,4
4,ALBACORA O PEZ ESPADA,2005,52
4,ANCHOVETA,2005,10940
4,BACALAO DE PROFUNDIDAD,2005,0
4,CAMARON NAILON,2005,941
4,CONGRIO DORADO,2005,0
4,JUREL,2005,311
4,LANGOSTINO AMARILLO,2005,1019
4,LANGOSTINO COLORADO,2005,657
4,MERLUZA COMUN,2005,77
4,SARDINA COMUN,2005,0
4,ANCHOVETA,2005,0
4,CAMARON NAILON,2005,77
4,LANGOSTINO AMARILLO,2005,773
4,LANGOSTINO COLORADO,2005,0
4,MERLUZA COMUN,2005,43
5,CAMARON NAILON,2005,1387
5,CONGRIO DORADO,2005,0
5,LANGOSTINO AMARILLO,2005,118
5,LANGOSTINO COLORADO,2005,0
5,MERLUZA COMUN,2005,21
5,RAYA VOLANTIN,2005,165
5,ALBACORA O PEZ ESPADA,2005,23
5,ANCHOVETA,2005,7016
5,BACALAO DE PROFUNDIDAD,2005,2
5,CAMARON NAILON,2005,287
5,CONGRIO DORADO,2005,0
5,JUREL,2005,619
5,LANGOSTINO AMARILLO,2005,53
5,LANGOSTINO COLORADO,2005,0
5,MERLUZA COMUN,2005,2312
5,MERLUZA DE COLA,2005,0
5,MERLUZA DEL SUR O AUSTRAL,2005,0
5,RAYA VOLANTIN,2005,0
5,SARDINA COMUN,2005,272
5,ALBACORA O PEZ ESPADA,2005,42
5,ANCHOVETA,2005,0
5,BACALAO DE PROFUNDIDAD,2005,3
5,CAMARON NAILON,2005,189
5,CONGRIO DORADO,2005,0
5,LANGOSTINO AMARILLO,2005,2
5,LANGOSTINO COLORADO,2005,0
5,MERLUZA COMUN,2005,447
5,MERLUZA DE COLA,2005,0
5,RAYA VOLANTIN,2005,18
7,ALBACORA O PEZ ESPADA,2005,0
7,BACALAO DE PROFUNDIDAD,2005,0
7,CONGRIO DORADO,2005,0
7,MERLUZA COMUN,2005,0
7,RAYA VOLANTIN,2005,0
8,ANCHOVETA,2005,40427
8,JUREL,2005,409937
8,MERLUZA COMUN,2005,0
8,MERLUZA DE COLA,2005,10093
8,MERLUZA DE TRES ALETAS,2005,0
8,MERLUZA DEL SUR O AUSTRAL,2005,0
8,SARDINA COMUN,2005,20016
8,MERLUZA COMUN,2005,0
8,MERLUZA DE COLA,2005,0
8,ANCHOVETA,2005,0
8,JUREL,2005,1970
8,MERLUZA DE COLA,2005,0
8,SARDINA COMUN,2005,0
8,ALBACORA O PEZ ESPADA,2005,0
8,ANCHOVETA,2005,76553
8,BACALAO DE PROFUNDIDAD,2005,0
8,CAMARON NAILON,2005,0
8,CONGRIO DORADO,2005,0
8,JUREL,2005,360577
8,LANGOSTINO COLORADO,2005,0
8,MERLUZA COMUN,2005,15621
8,MERLUZA DE COLA,2005,11700
8,MERLUZA DEL SUR O AUSTRAL,2005,50
8,RAYA VOLANTIN,2005,0
8,SARDINA COMUN,2005,14021
8,ALBACORA O PEZ ESPADA,2005,0
8,ANCHOVETA,2005,26768
8,BACALAO DE PROFUNDIDAD,2005,0
8,CAMARON NAILON,2005,331
8,CONGRIO DORADO,2005,34
8,JUREL,2005,170925
8,LANGOSTINO AMARILLO,2005,6
8,LANGOSTINO COLORADO,2005,20
8,MERLUZA COMUN,2005,19045
8,MERLUZA DE COLA,2005,4111
8,MERLUZA DE TRES ALETAS,2005,0
8,MERLUZA DEL SUR O AUSTRAL,2005,340
8,RAYA VOLANTIN,2005,100
8,SARDINA COMUN,2005,11304
8,ANCHOVETA,2005,0
8,CAMARON NAILON,2005,0
8,CONGRIO DORADO,2005,0
8,JUREL,2005,226
8,LANGOSTINO AMARILLO,2005,0
8,LANGOSTINO COLORADO,2005,0
8,MERLUZA COMUN,2005,0
8,MERLUZA DE COLA,2005,0
8,MERLUZA DEL SUR O AUSTRAL,2005,0
8,RAYA VOLANTIN,2005,0
8,SARDINA COMUN,2005,0
14,ANCHOVETA,2005,12137
14,JUREL,2005,14281
14,MERLUZA COMUN,2005,1396
14,MERLUZA DE COLA,2005,845
14,MERLUZA DE TRES ALETAS,2005,0
14,MERLUZA DEL SUR O AUSTRAL,2005,139
14,RAYA VOLANTIN,2005,2
14,SARDINA COMUN,2005,14424
14,ANCHOVETA,2005,0
14,BACALAO DE PROFUNDIDAD,2005,2
14,JUREL,2005,0
14,MERLUZA COMUN,2005,3152
14,MERLUZA DE COLA,2005,0
14,MERLUZA DEL SUR O AUSTRAL,2005,0
14,RAYA VOLANTIN,2005,0
14,SARDINA COMUN,2005,0
10,ANCHOVETA,2005,0
10,BACALAO DE PROFUNDIDAD,2005,1
10,CAMARON NAILON,2005,0
10,JUREL,2005,0
10,MERLUZA DE COLA,2005,0
10,MERLUZA DEL SUR O AUSTRAL,2005,0
10,ANCHOVETA,2005,0
10,MERLUZA DE COLA,2005,0
10,SARDINA COMUN,2005,0
10,ANCHOVETA,2005,0
10,BACALAO DE PROFUNDIDAD,2005,2
10,CONGRIO DORADO,2005,11
10,JUREL,2005,0
10,MERLUZA COMUN,2005,667
10,MERLUZA DE COLA,2005,2620
10,MERLUZA DE TRES ALETAS,2005,0
10,MERLUZA DEL SUR O AUSTRAL,2005,466
10,RAYA VOLANTIN,2005,2
10,BACALAO DE PROFUNDIDAD,2005,0
10,CONGRIO DORADO,2005,1
10,MERLUZA COMUN,2005,31
10,MERLUZA DE COLA,2005,4695
10,MERLUZA DEL SUR O AUSTRAL,2005,311
10,RAYA VOLANTIN,2005,0
11,BACALAO DE PROFUNDIDAD,2005,0
11,CONGRIO DORADO,2005,178
11,MERLUZA COMUN,2005,37
11,MERLUZA DE COLA,2005,14970
11,MERLUZA DE TRES ALETAS,2005,67
11,MERLUZA DEL SUR O AUSTRAL,2005,3924
11,RAYA VOLANTIN,2005,49
11,CONGRIO DORADO,2005,0
11,MERLUZA COMUN,2005,0
11,MERLUZA DE COLA,2005,0
11,MERLUZA DE TRES ALETAS,2005,0
11,MERLUZA DEL SUR O AUSTRAL,2005,0
11,RAYA VOLANTIN,2005,0
12,BACALAO DE PROFUNDIDAD,2005,3
